# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		7462		2814		2884
1		6243		4199		3009
2		5468		5082		2974
3		4987		5662		3016
4		4633		6108		3038
5		4402		6450		3054
6		4213		6744		3069
7		4045		7015		3053
8		3888		7263		3080
9		3775		7430		3084
10		3690		7600		3093
11		3631		7732		3095
12		3555		7874		3099
13		3491		8001		3097
14		3416		8117		3095
15		3356		8214		3099
16		3288		8325		3108
17		3228		8445		3110
18		3171		8542		3110
19		3114		8635		3116
20		3056		8730		3115
21		2999		8811		3116
22		2948		8908		3123
23		2908		8990		3124
24		2885		9070		3123
25		2840		9162		3143
26		2795		9252		3163
27		2777		9305		3157
28		2750		9384		3150
29		2731		9452		3148
30		2693		9528		3167
31		2679		9599		3156
32		2660		9662		3161
33		2638		9724		3165
34		2603		9788		3163
35		2579		9850		3162
36		2559		9901		3168
37		2538		9954		3176
38		2525		9998		3169
39		2499		10037		3177
40		2482		10084		3166
41		2474		10117		3178
42		2447		10153		3182
43		2443		10188		3182
44		2434		10218		3191
45		2424		10250		3187
46		2411		10279		3181
47		2407		10308		3190
48		2399		10340		3201
49		2388		10377		3196
50		2382		10418		3202
51		2377		10454		3203
52		2365		10484		3200
53		2344		10520		3205
54		2335		10547		3210
55		2332		10571		3216
56		2328		10601		3209
57		2317		10628		3213
58		2309		10658		3215
59		2301		10678		3210
60		2294		10705		3205
61		2291		10727		3201
62		2283		10750		3207
63		2279		10774		3214
64		2275		10799		3204
65		2270		10830		3210
66		2261		10855		3209
67		2250		10893		3213
68		2244		10923		3215
69		2230		10951		3211
70		2225		10975		3214
71		2213		11003		3223
72		2204		11041		3224
73		2200		11072		3223
74		2198		11097		3227
75		2192		11126		3228
76		2181		11160		3236
77		2178		11186		3246
78		2168		11212		3246
79		2163		11243		3253
80		2155		11271		3250
81		2152		11295		3249
82		2147		11317		3251
83		2142		11334		3257
84		2134		11359		3250
85		2126		11383		3246
86		2123		11406		3256
87		2118		11423		3258
88		2109		11448		3258
89		2105		11469		3263
90		2102		11485		3259
91		2102		11501		3257
92		2099		11515		3258
93		2099		11531		3256
94		2095		11545		3256
95		2095		11563		3260
96		2094		11584		3263
97		2089		11611		3258
98		2088		11622		3259
99		2083		11637		3259
100		2080		11659		3259
101		2064		11684		3254
102		2057		11707		3257
103		2048		11726		3264
104		2042		11743		3266
105		2036		11773		3273
106		2033		11810		3271
107		2030		11834		3277
108		2028		11864		3280
109		2019		11891		3277
110		2016		11913		3275
111		2012		11939		3275
112		2009		11956		3275
113		2005		11974		3281
114		2005		11988		3280
115		2003		12008		3277
116		1995		12030		3278
117		1993		12047		3277
118		1990		12067		3274
119		1991		12078		3280
120		1985		12096		3281
121		1978		12110		3280
122		1976		12121		3276
123		1971		12136		3277
124		1966		12148		3285
125		1961		12162		3285
126		1958		12177		3289
127		1948		12190		3282
128		1948		12192		3281
129		1948		12199		3281
130		1945		12212		3284
131		1942		12221		3287
132		1942		12230		3289
133		1938		12240		3280
134		1936		12255		3280
135		1930		12268		3278
136		1928		12279		3277
137		1927		12293		3280
138		1926		12303		3284
139		1923		12317		3281
140		1921		12327		3288
141		1920		12346		3292
142		1921		12361		3291
143		1919		12379		3293
144		1914		12404		3289
145		1913		12420		3287
146		1911		12431		3288
147		1902		12454		3288
148		1896		12468		3293
149		1893		12485		3292
150		1891		12504		3290
151		1888		12520		3290
152		1888		12542		3301
153		1886		12563		3305
154		1884		12580		3304
155		1880		12595		3303
156		1878		12616		3301
157		1875		12634		3304
158		1871		12659		3311
159		1867		12672		3307
160		1865		12693		3303
161		1864		12709		3306
162		1863		12722		3304
163		1860		12732		3305
164		1860		12737		3308
165		1854		12746		3307
166		1848		12761		3311
167		1846		12773		3313
168		1846		12782		3310
169		1842		12797		3313
170		1842		12808		3311
171		1838		12823		3309
172		1833		12832		3314
173		1832		12846		3313
174		1829		12862		3313
175		1825		12877		3310
176		1822		12890		3312
177		1822		12900		3314
178		1820		12914		3319
179		1818		12930		3318
180		1817		12940		3318
181		1817		12945		3315
182		1819		12958		3311
183		1820		12969		3307
184		1820		12977		3308
185		1816		12989		3306
186		1816		12995		3306
187		1811		13004		3301
188		1811		13009		3299
189		1808		13021		3300
190		1805		13032		3301
191		1805		13042		3300
192		1800		13055		3301
193		1798		13067		3305
194		1798		13074		3310
195		1798		13083		3312
196		1796		13089		3316
197		1794		13095		3315
198		1792		13107		3313
199		1787		13118		3313
200		1787		13129		3310
201		1785		13140		3307
202		1785		13153		3313
203		1785		13163		3316
204		1785		13173		3318
205		1785		13183		3321
206		1783		13194		3323
207		1783		13201		3320
208		1783		13205		3323
209		1783		13216		3318
210		1781		13231		3318
211		1777		13248		3318
212		1775		13259		3321
213		1774		13268		3320
214		1771		13287		3329
215		1763		13307		3329
216		1764		13318		3326
217		1763		13333		3323
218		1764		13343		3324
219		1764		13354		3328
220		1759		13370		3322
221		1758		13384		3324
222		1758		13394		3322
223		1756		13407		3320
224		1756		13416		3322
225		1754		13426		3326
226		1753		13436		3328
227		1752		13447		3329
228		1752		13455		3335
229		1752		13466		3333
230		1749		13480		3337
231		1747		13486		3338
232		1746		13496		3336
233		1746		13505		3336
234		1745		13515		3338
235		1743		13526		3340
236		1743		13535		3335
237		1743		13540		3338
238		1743		13550		3339
239		1740		13563		3340
240		1739		13572		3338
241		1738		13590		3334
242		1737		13598		3335
243		1736		13609		3330
244		1736		13618		3328
245		1734		13633		3327
246		1728		13650		3334
247		1725		13664		3334
248		1722		13688		3334
249		1720		13699		3332
250		1718		13716		3334
251		1718		13733		3333
252		1714		13742		3333
253		1712		13754		3338
254		1711		13765		3334
255		1712		13780		3334
256		1710		13795		3338
257		1707		13810		3336
258		1702		13825		3329
259		1704		13838		3332
260		1696		13859		3333
261		1693		13869		3332
262		1689		13881		3335
263		1689		13891		3331
264		1687		13912		3330
265		1685		13928		3330
266		1682		13943		3328
267		1680		13961		3330
268		1670		13980		3328
269		1670		13992		3328
270		1670		14011		3328
271		1665		14030		3330
272		1661		14046		3327
273		1661		14056		3328
274		1659		14067		3329
275		1659		14076		3327
276		1654		14087		3329
277		1653		14097		3335
278		1652		14104		3332
279		1650		14110		3332
280		1649		14117		3331
281		1647		14125		3337
282		1646		14130		3338
283		1645		14134		3339
284		1645		14142		3341
285		1644		14152		3340
286		1641		14156		3342
287		1639		14166		3340
288		1639		14170		3341
289		1634		14179		3342
290		1626		14190		3341
291		1624		14196		3340
292		1623		14203		3341
293		1622		14212		3341
294		1620		14228		3341
295		1617		14238		3342
296		1612		14245		3342
297		1611		14251		3340
298		1606		14255		3341
299		1606		14255		3341
300		1606		14258		3341
301		1606		14258		3341
302		1606		14261		3344
303		1606		14264		3341
304		1606		14269		3343
305		1606		14276		3343
306		1602		14286		3344
307		1601		14293		3344
308		1599		14297		3344
309		1599		14303		3345
310		1599		14305		3344
311		1599		14309		3345
312		1599		14314		3347
313		1599		14320		3347
314		1599		14325		3348
315		1597		14338		3349
316		1595		14347		3349
317		1595		14356		3344
318		1595		14363		3343
319		1595		14368		3346
320		1595		14376		3343
321		1595		14383		3341
322		1592		14389		3347
323		1592		14397		3346
324		1593		14400		3349
325		1593		14402		3347
326		1592		14408		3344
327		1592		14411		3345
328		1591		14414		3346
329		1590		14420		3345
330		1588		14430		3347
331		1586		14434		3348
332		1586		14439		3352
333		1585		14444		3350
334		1584		14451		3348
335		1582		14456		3346
336		1581		14459		3347
337		1578		14465		3342
338		1578		14469		3339
339		1578		14470		3339
340		1577		14473		3340
341		1577		14474		3341
342		1576		14479		3342
343		1575		14484		3341
344		1575		14490		3339
345		1573		14497		3340
346		1572		14499		3342
347		1572		14506		3340
348		1571		14509		3338
349		1571		14514		3337
350		1571		14521		3338
351		1571		14523		3340
352		1571		14527		3340
353		1571		14532		3341
354		1572		14536		3342
355		1571		14550		3334
356		1572		14554		3339
357		1572		14557		3337
358		1572		14563		3338
359		1571		14570		3336
360		1571		14578		3339
361		1571		14585		3337
362		1567		14598		3339
363		1563		14602		3339
364		1560		14608		3333
365		1560		14615		3335
366		1560		14618		3334
367		1559		14627		3335
368		1558		14642		3336
369		1558		14653		3338
370		1558		14660		3336
371		1557		14669		3336
372		1557		14678		3335
373		1557		14686		3338
374		1551		14697		3336
375		1551		14707		3337
376		1550		14715		3339
377		1548		14716		3339
378		1548		14722		3342
379		1547		14726		3343
380		1547		14732		3344
381		1547		14735		3343
382		1547		14737		3344
383		1547		14741		3344
384		1542		14753		3343
385		1542		14757		3345
386		1542		14762		3349
387		1542		14763		3349
388		1542		14772		3348
389		1538		14785		3349
390		1536		14794		3344
391		1536		14799		3348
392		1536		14810		3348
393		1535		14825		3350
394		1534		14843		3351
395		1532		14856		3352
396		1531		14866		3353
397		1531		14870		3354
398		1529		14879		3350
399		1526		14894		3347
400		1526		14901		3348
401		1525		14911		3354
402		1523		14919		3353
403		1520		14931		3354
404		1519		14938		3350
405		1519		14949		3351
406		1519		14961		3348
407		1520		14971		3350
408		1520		14983		3352
409		1519		14992		3351
410		1520		15003		3353
411		1519		15009		3353
412		1519		15014		3353
413		1518		15022		3357
414		1518		15028		3357
415		1518		15039		3358
416		1517		15044		3353
417		1517		15048		3353
418		1517		15054		3357
419		1515		15064		3359
420		1515		15069		3358
421		1515		15078		3360
422		1513		15090		3358
423		1512		15100		3363
424		1510		15112		3361
425		1509		15123		3363
426		1509		15133		3360
427		1508		15142		3366
428		1507		15147		3368
429		1505		15155		3368
430		1501		15163		3368
431		1501		15170		3367
432		1503		15181		3366
433		1503		15194		3368
434		1502		15207		3369
435		1500		15223		3368
436		1500		15237		3365
437		1498		15249		3364
438		1498		15258		3363
439		1497		15270		3363
440		1497		15279		3366
441		1497		15288		3369
442		1497		15298		3367
443		1497		15308		3369
444		1496		15318		3364
445		1496		15330		3362
446		1496		15340		3363
447		1495		15350		3356
448		1495		15358		3359
449		1496		15366		3358
450		1496		15376		3366
451		1496		15384		3365
452		1495		15393		3364
453		1492		15403		3361
454		1493		15412		3361
455		1491		15426		3362
456		1490		15436		3363
457		1490		15442		3363
458		1490		15447		3363
459		1490		15451		3358
460		1490		15457		3358
461		1485		15469		3351
462		1485		15474		3353
463		1485		15477		3353
464		1485		15479		3353
465		1483		15484		3350
466		1483		15485		3350
467		1483		15488		3350
468		1483		15490		3350
469		1483		15493		3348
470		1483		15496		3348
471		1483		15499		3349
472		1482		15507		3350
473		1480		15512		3352
474		1480		15515		3353
475		1478		15517		3354
476		1478		15519		3351
477		1478		15524		3351
478		1471		15531		3347
479		1471		15532		3348
480		1471		15541		3351
481		1469		15548		3353
482		1469		15553		3356
483		1469		15556		3355
484		1469		15560		3358
485		1469		15564		3360
486		1465		15570		3362
487		1465		15571		3362
488		1465		15572		3362
489		1465		15578		3362
490		1465		15580		3363
491		1465		15587		3363
492		1465		15592		3360
493		1463		15597		3362
494		1463		15598		3364
495		1462		15601		3362
496		1462		15605		3363
497		1462		15609		3363
498		1462		15612		3361
499		1460		15618		3359
500		1456		15622		3361
501		1456		15626		3366
502		1456		15631		3365
503		1457		15633		3366
504		1456		15637		3368
505		1455		15642		3369
506		1455		15649		3366
507		1455		15656		3367
508		1453		15660		3365
509		1452		15664		3365
510		1452		15670		3368
511		1452		15676		3369
512		1450		15679		3366
513		1450		15680		3365
514		1450		15682		3364
515		1450		15686		3366
516		1450		15687		3366
517		1450		15691		3366
518		1450		15692		3366
519		1450		15693		3367
